cid,name,atc,smiles_raw,smiles_sanitized,ts
100003890,latanoprost,S01EE01,COC[C@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)CN,COCC1(CN)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199960
100003899,leflunomide,L04AA13,CC1=CC=CC=C1C2=CC=CC(=C2)CN3CCCN4C(=CC(=N4)[C@@H](C)O)C3,Cc1ccccc1-c1cccc(CN2CCCn3nc(C(C)O)cc3C2)c1,1762199960
100003902,letrozole,L02BG04,COC1=C(C=C(C=C1)C(=O)C2=COC3=C2C(=C(C=C3)O)CN4CCN(CC4)C5=CC=CC=C5)OC,COc1ccc(C(=O)c2coc3ccc(O)c(CN4CCN(c5ccccc5)CC4)c23)cc1OC,1762199961
100003911,Leuprorelin,L02AE02,C1=CC=C(C=C1)/C(=C\C2=CC=CO2)/C(=O)NC3=CC=C(C=C3)CC#N,N#CCc1ccc(NC(=O)C(=Cc2ccco2)c2ccccc2)cc1,1762199962
100003914,levobunolol,S01ED03,CN1C=C(C=N1)[C@@H](C2CC(C2)O)NC(=O)C3=CC(=NN3)C4=CC=CC=C4F,Cn1cc(C(NC(=O)c2cc(-c3ccccc3F)n[nH]2)C2CC(O)C2)cn1,1762199962
100003915,levocabastine,R01AC02,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4,Cc1c(NC(=O)C(=Cc2ccco2)c2ccccc2)c(=O)n(-c2ccccc2)n1C,1762199963
100003916,levomepromazine,N05AA02,COC1=CC=C(C=C1)[C@@H]2[C@H]([C@@H]2S(=O)(=O)C3=CC=CC=C3)CN,COc1ccc(C2C(CN)C2S(=O)(=O)c2ccccc2)cc1,1762199963
100003918,dextrorphan,,COC1=C(C=C(C=C1)NC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3)Cl,COc1ccc(NC(=O)C(=Cc2ccco2)c2ccccc2)cc1Cl,1762199964
100003928,lincomycin,J01FF02,CCN1C(=C(C(=N1)C)C(=O)N[C@@H](CC2=CC=NC=C2)C3CC(C3)O)C,CCn1nc(C)c(C(=O)NC(Cc2ccncc2)C2CC(O)C2)c1C,1762199965
100003929,linezolid,J01XX08,CC1=CC(=C2C(=C1)C=C(C(=O)N2)[C@@H]3CC(=O)OC4=CC(=C(C(=C34)OC)OC)OC)C,COc1cc2c(c(OC)c1OC)C(c1cc3cc(C)cc(C)c3[nH]c1=O)CC(=O)O2,1762199965
100003937,Lisinopril,C09AA03,COC(=O)C[C@H](C1=CC2=C(C=C1)OCO2)C3=C(C(=O)C=C(O3)CN4C[C@@H]5C[C@H](C4)C6=CC=CC(=O)N6C5)O,COC(=O)CC(c1ccc2c(c1)OCO2)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,1762199966
100003938,lisuride,G02CB02,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4,COc1ccc(N2CCN(C(=O)C(=Cc3ccco3)c3ccccc3)CC2)cc1,1762199966
100003939,LiOH,,C[C@H](C1=NN=CN1C2CCCC2)NC(=O)C3=CC=CC=C3OC(F)F,CC(NC(=O)c1ccccc1OC(F)F)c1nncn1C1CCCC1,1762199967
100003948,lomefloxacin,J01MA07,COC1=CC=C(C=C1)[C@@H]2[C@H]([C@@]2(CO)C(=O)O)S(=O)(=O)C3=CC=CC=C3,COc1ccc(C2C(S(=O)(=O)c3ccccc3)C2(CO)C(=O)O)cc1,1762199968
100003950,lomustine,L01AD02,COC1=C(C=C(C=C1)[C@H](CC(=O)OC)C2=C(C(=O)C(=C(C2=O)O)[C@@H](CC(=O)OC)C3=CC(=C(C=C3)OC)OCC(=O)N)O)OCC(=O)N,COC(=O)CC(C1=C(O)C(=O)C(C(CC(=O)OC)c2ccc(OC)c(OCC(N)=O)c2)=C(O)C1=O)c1ccc(OC)c(OCC(N)=O)c1,1762199968
100003954,loperamide,A07DA03,CC1=CC(=CC=C1)CSCCNC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3,Cc1cccc(CSCCNC(=O)C(=Cc2ccco2)c2ccccc2)c1,1762199969
100003957,loratadine,R06AX13,COC1=CC=C(C=C1)[C@H]2[C@@H]([C@]2(CO)N)S(=O)(=O)C3=CC=CC=C3,COc1ccc(C2C(S(=O)(=O)c3ccccc3)C2(N)CO)cc1,1762199969
100003958,lorazepam,N05BA06,CC(=O)OC1=C(C=C(C=C1OC)[C@H]2CC(=O)OC3=C2C4=C(C=C3)C(=O)/C(=C\C5=CC(=C(C=C5OC)OC)OC)/O4)OC,COc1cc(OC)c(OC)cc1C=C1Oc2c(ccc3c2C(c2cc(OC)c(OC(C)=O)c(OC)c2)CC(=O)O3)C1=O,1762199970
100003961,losartan,C09CA01,COC(=O)C[C@H](C1=CC=C(C=C1)O)C2=C(C(=O)C=C(O2)CN3C[C@@H]4C[C@H](C3)C5=CC=CC(=O)N5C4)O,COC(=O)CC(c1ccc(O)cc1)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,1762199970
100003962,lovastatin,C10AA02,CC1=C(C=C(C=C1)C(=O)OC)NC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3,COC(=O)c1ccc(C)c(NC(=O)C(=Cc2ccco2)c2ccccc2)c1,1762199971
100003964,loxapine,N05AH01,COC1=CC=C(C=C1)[C@H]2[C@H]([C@]2(CO)N)S(=O)(=O)C3=CC=CC=C3,COc1ccc(C2C(S(=O)(=O)c3ccccc3)C2(N)CO)cc1,1762199971
100003998,mafenide,D06BA03,COC[C@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)C(=O)O,COCC1(C(=O)O)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199972
100004004,malathion,P03AX03,CC(C)C1=NOC(=N1)[C@@H]2CCCN(C2)C(=O)CN(C)CC3=CC=CC=N3,CC(C)c1noc(C2CCCN(C(=O)CN(C)Cc3ccccn3)C2)n1,1762199973
100004011,maprotiline,N06AA21,C1C[C@H](CN(C1)C(=O)C[C@@H]2C[C@H]3CC[C@@H]2C3)C(=O)N4CCOCC4,O=C(CC1CC2CCC1C2)N1CCCC(C(=O)N2CCOCC2)C1,1762199973
100004030,mebendazole,P02CA01,CCS(=O)(=O)NC1=CC=C(C=C1)C(=O)N[C@@H](C)C2=NN=C(O2)C(C)C,CCS(=O)(=O)Nc1ccc(C(=O)NC(C)c2nnc(C(C)C)o2)cc1,1762199974
100004031,mebeverine,A03AA04,CC1=CC2=C(C=C1)C=C(C(=O)N2)[C@H]3CC(=O)OC4=C3C(=O)OC(=C4)C,Cc1ccc2cc(C3CC(=O)Oc4cc(C)oc(=O)c43)c(=O)[nH]c2c1,1762199974
100004032,mecamylamine,C02BB01,C1CN(C[C@@H]1NC(=O)NC2=CC=CS2)C3=CC=CC=N3,O=C(Nc1cccs1)NC1CCN(c2ccccn2)C1,1762199975
100004033,nitrogen,L01AA05,C1CCN(C1)C(=O)C2=CC=CC=C2NC(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4,O=C(Nc1ccccc1C(=O)N1CCCC1)C(=Cc1ccco1)c1ccccc1,1762199975
100004034,monamine,R06AE05,CCS(=O)(=O)NC1=CC=C(C=C1)C(=O)N[C@H](C)C2=NN=C(O2)C(C)C,CCS(=O)(=O)Nc1ccc(C(=O)NC(C)c2nnc(C(C)C)o2)cc1,1762199976
100004036,meclofenamate,M01AG04,C1=CC=C(C=C1)CNC(=O)C2=CC=CC=C2NC(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4,O=C(Nc1ccccc1C(=O)NCc1ccccc1)C(=Cc1ccco1)c1ccccc1,1762199977
100004042,medroxyprogesterone,,C1=CC=C(C=C1)/C(=C\C2=CC=CO2)/C(=O)NC3=CC=CC=C3C(=O)N,NC(=O)c1ccccc1NC(=O)C(=Cc1ccco1)c1ccccc1,1762199977
100004043,medrysone,S01BA08,COC[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)N,COCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199978
100004044,mefenamic,M01AG01,COC1=CC=CC(=C1OC)/C=C\2/C(=O)C3=C(O2)C=C(C=C3)OCC4=CC=C(O4)C(=O)OC,COC(=O)c1ccc(COc2ccc3c(c2)OC(=Cc2cccc(OC)c2OC)C3=O)o1,1762199978
100004046,mefloquine,P01BC02,C1CN(CCN1C(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,O=C(C(=Cc1ccco1)c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,1762199979
100004048,megestrol,,COC(=O)C[C@H](C1=CC=CC=C1)C2=C(C(=CNC2=O)C(=O)OC)O,COC(=O)CC(c1ccccc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1762199980
100004051,meloxicam,M01AC06,COC(=O)C[C@@H](C1=CC=CC=C1)C2=C(C(=CNC2=O)C(=O)OC)O,COC(=O)CC(c1ccccc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1762199981
100004053,melphalan,L01AA03,CCOC[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)N,CCOCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199982
100004054,memantine,N06DX01,C1CCN([C@@H](C1)C2=CN=CC=C2)C(=O)COC3=CC4=C(CCC(=O)N4)C=C3,O=C1CCc2ccc(OCC(=O)N3CCCCC3c3cccnc3)cc2N1,1762199982
100004057,Cantril,A03AB12,CCOC[C@@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)N,CCOCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199983
100004058,meperidine,N02AB02,CC[C@H]1CCCCN1CC(=O)N(C)CC2=NC=CN=C2,CCC1CCCCN1CC(=O)N(C)Cc1cnccn1,1762199983
100004060,mephenytoin,N03AB04,CCOC1=C(C=C(C=C1)CNC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3)OCC,CCOc1ccc(CNC(=O)C(=Cc2ccco2)c2ccccc2)cc1OCC,1762199985
100004062,mepivacaine,N01BB03,COC(=O)C[C@@H](C1=CC=C(C=C1)C(=O)OC)C2=C(C(=O)C=C(O2)CN3C[C@@H]4C[C@H](C3)C5=CC=CC(=O)N5C4)O,COC(=O)CC(c1ccc(C(=O)OC)cc1)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,1762199986
100004064,meprobamate,N05BC01,C1CC(=O)NN=C1C(=O)N[C@H](C2CC(C2)O)C3=CC=C(C=C3)F,O=C1CCC(C(=O)NC(c2ccc(F)cc2)C2CC(O)C2)=NN1,1762199986
100004075,5-ASA,A07EC02,CC(C)(C)OC(=O)N[C@@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)C=O,COc1ccc(C2C(S(=O)(=O)c3ccccc3)C2(C=O)NC(=O)OC(C)(C)C)cc1,1762199987
100004086,metaproterenol,R03AB03,COC[C@@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)C(=S)N,COCC1(C(N)=S)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199987
100004091,metformin,A10BA02,COC[C@@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)C(=S)N,COCC1(C(N)=S)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199988
100004095,methadone,N07BC02,C1CN2C(=CC(=N2)[C@H](CO)O)CN1CC3=CC=C(C=C3)OC4=CC=CC=C4,OCC(O)c1cc2n(n1)CCN(Cc1ccc(Oc3ccccc3)cc1)C2,1762199988
100004101,methenamine,J01XX05,C[C@@H](COC1=CC=C(C=C1)OC)NC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3,COc1ccc(OCC(C)NC(=O)C(=Cc2ccco2)c2ccccc2)cc1,1762199989
100004107,methocarbamol,M03BA03,CCOC[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)C(=S)N,CCOCC1(C(N)=S)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1762199991
100004112,methotrexate,L01BA01,COC1=CC=C(C=C1)[C@@H]2[C@@H]([C@@H]2S(=O)(=O)C3=CC=CC=C3)C(=S)N,COc1ccc(C2C(C(N)=S)C2S(=O)(=O)c2ccccc2)cc1,1762199991
100004114,8-MOP,D05AD02,CC1=CC(=O)OC2=C3[C@@H](CC(=O)OC3=C(C(=C12)O)C(=O)C)CC(C)C,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(CC(C)C)CC(=O)O2,1762199992
100004120,N-methylscopolamine,A03BB03,COC1=CC=C(C=C1)[C@H]2[C@H]([C@@H]2S(=O)(=O)C3=CC=CC=C3)C(=S)N,COc1ccc(C2C(C(N)=S)C2S(=O)(=O)c2ccccc2)cc1,1762199993
100004121,methyclothiazide,C03AA08,CC(C)C1CCC(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N3CCCC[C@H]3C4=CN=CC=C4,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)N2CCCCC2c2cccnc2)CC1,1762199993
100004138,methyldopa,C02AB01,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H](C2(C#N)C#N)C3=CC=C(C=C3)OC,COc1ccc(C2C(S(=O)(=O)c3ccc(C)cc3)C2(C#N)C#N)cc1,1762199994
100004139,methylene,V03AB17,CCOC1=CC=C(C=C1)CCCNC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3,CCOc1ccc(CCCNC(=O)C(=Cc2ccco2)c2ccccc2)cc1,1762199994
100004140,methylergometrine,G02AB01,C1[C@H]2CN(C[C@@H]1C3=CC=CC(=O)N3C2)C(=O)C4=CC(=NN4)C5=CSC=C5,O=C(c1cc(-c2ccsc2)n[nH]1)N1CC2CC(C1)c1cccc(=O)n1C2,1762199995
100004158,methylphenidate,N06BA04,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@@H]([C@]2(C=O)C#N)C3=CC=C(C=C3)OC,COc1ccc(C2C(S(=O)(=O)c3ccc(C)cc3)C2(C#N)C=O)cc1,1762199996
100004159,methylprednisolone,D07AA01,CC1=CC=C(C=C1)OC[C@@H](C)NC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3,Cc1ccc(OCC(C)NC(=O)C(=Cc2ccco2)c2ccccc2)cc1,1762199996
100004160,methyltestosterone,G03BA02,CC1=CC2=C([C@H](CC(=O)O2)C3=CC4=CC5=C(C=C4NC3=O)OCCO5)C(=O)N1CCC6=CC=C(C=C6)O,Cc1cc2c(c(=O)n1CCc1ccc(O)cc1)C(c1cc3cc4c(cc3[nH]c1=O)OCCO4)CC(=O)O2,1762199997
100004163,methysergide,N02CA04,CC1=CC(=C(C(=O)O1)[C@H](CC(=O)OC)C2=CC(=C(C=C2)OC)OC)O,COC(=O)CC(c1ccc(OC)c(OC)c1)c1c(O)cc(C)oc1=O,1762199998
100004168,metoclopramide,A03FA01,CC1CCN(CC1)C2=CC=C(C=C2)[C@H](C)NC(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4,CC1CCN(c2ccc(C(C)NC(=O)C(=Cc3ccco3)c3ccccc3)cc2)CC1,1762199999
100004170,metolazone,C03BA08,CC[C@@H](C1CC(C1)O)NC(=O)C2=CC=C(C=C2)N(C)CCO,CCC(NC(=O)c1ccc(N(C)CCO)cc1)C1CC(O)C1,1762199999
100004171,metoprolol,C07AB02,CN1C2=CC=CC=C2C=C1C(=O)N3CCCC[C@H]3C4=CN=CC=C4,Cn1c(C(=O)N2CCCCC2c2cccnc2)cc2ccccc21,1762200000
100004173,metronidazole,A01AB17,C[C@@H]1CCCN(C1)C2=CC=C(C=C2)[C@@H](C)NC(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4,CC1CCCN(c2ccc(C(C)NC(=O)C(=Cc3ccco3)c3ccccc3)cc2)C1,1762200000
100004174,metyrapone,V04CD01,C[C@@H](C1CCN(CC1)C(=O)CN2C=CC(=O)C=C2)N3CCCC3,CC(C1CCN(C(=O)Cn2ccc(=O)cc2)CC1)N1CCCC1,1762200001
100004178,mexiletine,C01BB02,C[C@H](C1CCN(CC1)C(=O)CN2C=CC(=O)C=C2)N3CCCC3,CC(C1CCN(C(=O)Cn2ccc(=O)cc2)CC1)N1CCCC1,1762200002
100004184,mianserin,N06AX03,CC1=CC2=C([C@H](CC(=O)O2)C3=CC=C(C=C3)OC)C(=O)O1,COc1ccc(C2CC(=O)Oc3cc(C)oc(=O)c32)cc1,1762200002
100004189,miconazole,A01AB09,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@]2(C#N)C(=O)O)C3=CC=C(C=C3)OC,COc1ccc(C2C(S(=O)(=O)c3ccc(C)cc3)C2(C#N)C(=O)O)cc1,1762200003
100004192,midazolam,N05CD08,CC1(C[C@@H](C2=C(O1)C=CC(=C2)OC)NC(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4)C,COc1ccc2c(c1)C(NC(=O)C(=Cc1ccco1)c1ccccc1)CC(C)(C)O2,1762200003
100004195,midodrine,C01CA17,CC1(C[C@H](C2=C(O1)C=CC(=C2)OC)NC(=O)/C(=C/C3=CC=CO3)/C4=CC=CC=C4)C,COc1ccc2c(c1)C(NC(=O)C(=Cc1ccco1)c1ccccc1)CC(C)(C)O2,1762200004
100004196,mifepristone,G03XB01,COC1=NC=C(C=C1)[C@H](C2CC(C2)O)NC(=O)C3=NN4C=CC=NC4=C3,COc1ccc(C(NC(=O)c2cc3ncccn3n2)C2CC(O)C2)cn1,1762200005
100004197,milrinone,C01CE02,C1[C@H](C2=C(C=CC3=C2O/C(=C/C4=CN=CC=C4)/C3=O)OC1=O)C5=CC6=CC=CC=C6NC5=O,O=C1CC(c2cc3ccccc3[nH]c2=O)c2c(ccc3c2OC(=Cc2cccnc2)C3=O)O1,1762200005
100004201,minoxidil,C02DC01,C1[C@H]2C[C@H]([C@@H]1C=C2)CNC(=O)CCC3=NC(=NO3)C4=CC=NC=C4,O=C(CCc1nc(-c2ccncc2)no1)NCC1CC2C=CC1C2,1762200006
100004205,mirtazapine,N06AX11,C1[C@@H]2C[C@H]([C@@H]1C=C2)CNC(=O)CCC3=NC(=NO3)C4=CC=NC=C4,O=C(CCc1nc(-c2ccncc2)no1)NCC1CC2C=CC1C2,1762200006
100004211,mitotane,L01XX23,CC1=C(C=C(C=C1)[C@H](C)NC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3)C,Cc1ccc(C(C)NC(=O)C(=Cc2ccco2)c2ccccc2)cc1C,1762200007
100004212,mitoxantrone,L01DB07,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@@H]([C@@]2(C#N)N)C3=CC=C(C=C3)OC,COc1ccc(C2C(S(=O)(=O)c3ccc(C)cc3)C2(N)C#N)cc1,1762200007
100004235,moclobemide,N06AG02,C1CCN([C@@H](C1)C2=CN=CC=C2)C(=O)CC3=CSC(=N3)N4C=CC=C4,O=C(Cc1csc(-n2cccc2)n1)N1CCCCC1c1cccnc1,1762200008
100004236,modafinil,N06BA07,CC[C@H](C1=CC=C(C=C1)S(=O)(=O)C)NC(=O)/C(=C/C2=CC=CO2)/C3=CC=CC=C3,CCC(NC(=O)C(=Cc1ccco1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,1762200008
100004240,mometasone,,CCOC[C@@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)C)C3=CC=C(C=C3)OC)C#N,CCOCC1(C#N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1762200009
100004248,montelukast,R03DC03,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@@H]2C3=CC=C(C=C3)OC)C#N,COc1ccc(C2C(C#N)C2S(=O)(=O)c2ccc(C)cc2)cc1,1762200009
100004253,morphine,N02AA01,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@@H]2C3=CC=C(C=C3)OC)C#N,COc1ccc(C2C(C#N)C2S(=O)(=O)c2ccc(C)cc2)cc1,1762200010
100004259,moxifloxacin,J01MA14,CCOC(=O)C1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)C)C3=CC=C(C=C3)OC)C(=O)OCC,CCOC(=O)C1(C(=O)OCC)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1762200011
100004264,mupirocin,D06AX09,CC[C@H](C1CC(C1)O)NC(=O)C2=CC=CC(=C2)C3=CC=C(O3)C,CCC(NC(=O)c1cccc(-c2ccc(C)o2)c1)C1CC(O)C1,1762200011
100004271,mycophenolate,,CCOC(=O)[C@@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)C)C3=CC=C(C=C3)OC)CN,CCOC(=O)C1(CN)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1762200012
100004272,mycophenolic,L04AA06,CN1C=C(C=N1)[C@H](C2CC(C2)O)NC(=O)CN3CCCCCC3,Cn1cc(C(NC(=O)CN2CCCCCC2)C2CC(O)C2)cn1,1762200012
100004274,tetrofosmin,,CCOC(=O)[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)C)C3=CC=C(C=C3)OC)CN,CCOC(=O)C1(CN)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1762200013
100004409,nabumetone,M01AX01,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@@]2(CO)N)C3=CC=C(C=C3)OC,COc1ccc(C2C(S(=O)(=O)c3ccc(C)cc3)C2(N)CO)cc1,1762200014
100004411,nadolol,C07AA12,CC1=CC(=O)OC2=C3[C@@H](CC(=O)OC3=C(C(=C12)O)C(=O)C)C4=CC5=C(C=C4)N=CC=C5,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(c1ccc3ncccc3c1)CC(=O)O2,1762200014
100004419,nalbuphine,N02AF02,C[C@H](C1=CC=CC=C1N2C=CC=N2)NC(=O)CSC3=CC=CC=N3,CC(NC(=O)CSc1ccccn1)c1ccccc1-n1cccn1,1762200015
100004421,nalidixic,J01MB02,COC1=CC(=CC2=C1OCCO2)[C@H](CC(=O)OC)C3=C(C(=CNC3=O)C(=O)OC)O,COC(=O)CC(c1cc(OC)c2c(c1)OCCO2)c1c(O)c(C(=O)OC)c[nH]c1=O,1762200015
100004422,nalmefene,,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@@H]2C3=CC=C(C=C3)OC)CO,COc1ccc(C2C(CO)C2S(=O)(=O)c2ccc(C)cc2)cc1,1762200016
100004425,naloxone,V03AB15,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@H]2C3=CC=C(C=C3)OC)CO,COc1ccc(C2C(CO)C2S(=O)(=O)c2ccc(C)cc2)cc1,1762200016
100004428,naltrexone,N07BB04,COC(=O)C[C@@H](C1=CC=C(C=C1)O)C2=C(C(=CNC2=O)C(=O)OC)O,COC(=O)CC(c1ccc(O)cc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1762200017
100004432,nandrolone,,COC1=CC=C(C=C1)CSCC(=O)NC2=CC=CC=C2C(=O)NC3CCCCC3,COc1ccc(CSCC(=O)Nc2ccccc2C(=O)NC2CCCCC2)cc1,1762200018
100004436,naphazoline,R01AA08,COC1=CC=C(C=C1)CSCC(=O)NC2=CC=CC=C2C(=O)N3CCCC3,COc1ccc(CSCC(=O)Nc2ccccc2C(=O)N2CCCC2)cc1,1762200018
100004440,naratriptan,N02CC02,COC1=CC=C(C=C1)CSCC(=O)NC2=CC=CC=C2C(=O)NCC3=CC=CC=C3,COc1ccc(CSCC(=O)Nc2ccccc2C(=O)NCc2ccccc2)cc1,1762200019
100004443,nateglinide,A10BX03,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@]2(COC)C(=O)O)C3=CC=C(C=C3)OC,COCC1(C(=O)O)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1762200019
100004449,nefazodone,N06AX06,CC(=C)COC1=CC=CC=C1[C@@H]2CC(=O)OC3=C2C4=C(C=C3)C(=O)/C(=C/C5=CN=CC=C5)/O4,C=C(C)COc1ccccc1C1CC(=O)Oc2ccc3c(c21)OC(=Cc1cccnc1)C3=O,1762200020
100004450,nefopam,N02BG06,COC1=CC=C(C=C1)CSCC(=O)NCC2=C(C(=C(C=C2)OC)OC)OC,COc1ccc(CSCC(=O)NCc2ccc(OC)c(OC)c2OC)cc1,1762200020
100004451,nelfinavir,J05AE04,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@@]2(COC)C(=O)O)C3=CC=C(C=C3)OC,COCC1(C(=O)O)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1762200021
100004454,neomycin,A01AB08,CCOC1=C(C=C(C=C1)CNC(=O)CSCC2=CC=C(C=C2)OC)OCC,CCOc1ccc(CNC(=O)CSCc2ccc(OC)cc2)cc1OCC,1762200021
100004456,neostigmine,N07AA01,C[C@@H]1CN(C[C@@H](O1)C)S(=O)(=O)N[C@H](C)CCCC(C)C,CC(C)CCCC(C)NS(=O)(=O)N1CC(C)OC(C)C1,1762200022
100004463,nevirapine,J05AG01,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@@H]([C@H]2C(=O)O)C3=CC=C(C=C3)OC,COc1ccc(C2C(C(=O)O)C2S(=O)(=O)c2ccc(C)cc2)cc1,1762200022
100004473,nicardipine,C08CA04,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@]2(COC)N)C3=CC=C(C=C3)OC,COCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1762200023
100004485,nifedipine,C08CA05,C1C(CC1O)[C@H](C2=CC=CS2)NC(=O)C3=C(C=NC=C3)F,O=C(NC(c1cccs1)C1CC(O)C1)c1ccncc1F,1762200023
100004493,nilutamide,L02BB02,C[C@H](COC1=CC=C(C=C1)OC)NC(=O)CSCC2=CC=C(C=C2)OC,COc1ccc(CSCC(=O)NC(C)COc2ccc(OC)cc2)cc1,1762200024
100004497,nimodipine,C08CA06,C1CC1[C@H](C2=NN3CCN(CC3=C2)C(=O)C4=C5C(=CC=C4)OCCO5)O,O=C(c1cccc2c1OCCO2)N1CCn2nc(C(O)C3CC3)cc2C1,1762200025
100004499,nisoldipine,C08CA07,COC1=CC(=CC(=C1OC)OC)[C@H](CC(=O)OC)C2=C(C(=O)C(=C(C2=O)O)[C@@H](CC(=O)OC)C3=CC(=C(C(=C3)OC)OC)OC)O,COC(=O)CC(C1=C(O)C(=O)C(C(CC(=O)OC)c2cc(OC)c(OC)c(OC)c2)=C(O)C1=O)c1cc(OC)c(OC)c(OC)c1,1762200025
100004506,nitrazepam,N05CD02,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@@H]([C@@H]2N)C3=CC=C(C=C3)OC,COc1ccc(C2C(N)C2S(=O)(=O)c2ccc(C)cc2)cc1,1762200026
